"05898","蕗刈り撮影会","ふきがりさつえいかい","イベント","秋田県","秋田市","仁井田字柳林"
"05899","秋田竿燈まつり","あきたかんとうまつり","イベント","秋田県","秋田市","竿燈大通り"
"05900","土崎港曳山まつり","つちざきみなとひきやままつり","イベント","秋田県","秋田市","土崎港中央"
"05901","ヤートセ秋田祭","やーとせあきたまつり","イベント","秋田県","秋田市","大町一丁目"
"05902","三吉梵天祭","みよしぼんでんまつり","イベント","秋田県","秋田市","広面字赤沼3-2"
"05903","クアドーム　ザ・ブーン","くあどーむ　ざぶーん","遊ぶ","秋田県","秋田市","仁別字マンタラメ213"
"05904","秋田県健康増進交流センター「ユフォーレ」","ゆふぉーれ","遊ぶ","秋田県","秋田市","河辺三内字丸舞1-1"
"05905","岩見温泉","いわみおんせん","遊ぶ","秋田県","秋田市","河辺三内字外川原１１０"
"05906","太平山リゾート公園","たいへいざんりぞーとこうえん","遊ぶ","秋田県","秋田市","仁別字小水沢１３４"
"05907","秋田長持唄全国大会","あきたながもちうたぜんこくたいかい","イベント","秋田県","秋田市","雄和妙法字上大部95-1"
"05908","筑紫森岩脈","つくしもりがんみゃく","見る","秋田県","秋田市","河辺三内字柳台"
"05909","秋田国際ダリア園","あきたこくさいだりあえん","見る","秋田県","秋田市","雄和妙法字糠塚21"
"05910","小泉潟公園の花菖蒲","こいずみがたこうえんのはなしょうぶ","見る","秋田県","秋田市","金足鳰崎後谷地21"
"05911","千秋公園の桜","せんしゅうこうえんのさくら","見る","秋田県","秋田市","千秋公園１-１"
"05912","華の里秋祭り","はなのさとあきまつり","イベント","秋田県","秋田市","雄和妙法糠塚１-１"
"05913","伏伸の滝","ふのしのたき","見る","秋田県","秋田市","河辺岩見字鵜養"
"05914","銀線細工","ぎんせんざいく","買う","秋田県","秋田市","山王一丁目１-１"
"05915","千秋公園のツツジ","せんしゅうこうえんのつつじ","見る","秋田県","秋田市","千秋公園1-1"
"05916","生駒塗　生駒漆芸工房","いこまぬり　いこましつげいこうぼう","買う","秋田県","秋田市","千秋中島町7-2"
"05917","岨谷峡","そうやきょう","見る","秋田県","秋田市","河辺岩見字新川"
"05918","三内峡（井出舞沢園地）","さんないきょういでのまえさわえんち","見る","秋田県","秋田市","河辺三内国有林"
"05919","大正寺おけさまつり","だいしょうじおけさまつり","イベント","秋田県","秋田市","雄和新波"
"05920","秋田焼","あきたやき","買う","秋田県","秋田市","茨島2-11-4"
"05921","仁井田の秋田フキ","にいだのあきたふき","見る","秋田県","秋田市","仁井田字柳林"
"05922","小泉潟公園　健康広場アスレチックコース","こいずみがたこうえん　けんこうひろばあすれちっくこーす","遊ぶ","秋田県","秋田市","金足鳰崎字後谷地21"
"05923","土崎港ばやし","みなとばやし","イベント","秋田県","秋田市","土崎港"
"05924","旭又遊歩道","あさひまたゆうほどう","遊ぶ","秋田県","秋田市","仁別"
"05925","雄和サイクリングターミナル","ゆうわさいくりんぐたーみなる","遊ぶ","秋田県","秋田市","雄和椿川字奥椿岱194-1"
"05926","あきた県産品プラザ","あきたけんさんひんぷらざ","買う","秋田県","秋田市","中通2-3-8"
"05927","秋田市民市場","あきたしみんいちば","買う","秋田県","秋田市","中通4-7-35"
"05928","種沢リンゴ園","たねざわりんごえん","遊ぶ","秋田県","秋田市","雄和種沢熊野堂272"
"05929","向野花木観光農園","むかいのかぼくかんこうのうえん","遊ぶ","秋田県","秋田市","雄和向野檜谷地1"
"05930","雄和ふるさと温泉「ユアシス」","ゆうわふるさとおんせん「ゆあしす」","遊ぶ","秋田県","秋田市","雄和神ケ村字舟卸145-2"
"05931","秋田温泉プラザ","あきたおんせんぷらざ","泊まる","秋田県","秋田市","添川字境内川原１４２-３"
"05932","秋田温泉さとみ","あきたおんせんさとみ","泊まる","秋田県","秋田市","添川字境内川原１４２-１"
"05933","葵旅館","あおいりょかん","泊まる","秋田県","秋田市","中通６丁目１２-２６"
"05934","クアドームザ・ブーン","くあどーむざ・ぶーん","遊ぶ","秋田県","秋田市","仁別字マンタラメ213"
"05935","桂浜海水浴場","かつらはまかいすいよくじょう","遊ぶ","秋田県","秋田市","浜田字境川"
"05936","下浜海水浴場","しもはまかいすいよくじょう","遊ぶ","秋田県","秋田市","下浜"
"05937","県立スケート場","けんりつすけーとじょう","遊ぶ","秋田県","秋田市","新屋町字砂奴寄2-2"
"05938","秋田市仁別ピクニックの森キャンプ場","あきたしにべつぴくにっくのもりきゃんぷじょう","遊ぶ","秋田県","秋田市","仁別字子水沢"
"05939","竹の花公園キャンプ場","たけのはなこうえんきゃんぷじょう","遊ぶ","秋田県","秋田市","雄和新波花"
"05940","高尾山レクリエーション施設","たかおさんれくりえーしょんしせつ","遊ぶ","秋田県","秋田市","雄和女米木字高麓沢76-１"
"05941","秋田市雄和観光交流館「ヴィラフローラ」","あきたしゆうわかんこうこうりゅうかん「う゛ぃらふろーら」","遊ぶ","秋田県","秋田市","雄和妙法字糖塚1-1"
"05942","ポートタワー・セリオン","ぽーとたわー・せりおん","見る","秋田県","秋田市","土崎港西1丁目9番1号"
"05943","大森山公園展望台","おおもりやまこうえんてんぼうだい","見る","秋田県","秋田市","浜田字大森山29-1"
"05944","井出舞沢園地","いでのまえさわえんち","見る","秋田県","秋田市","河辺三内字財ノ神国有林地内"
"05945","和田公園","わだこうえん","見る","秋田県","秋田市","河辺北野田高屋字黒沼下堤下29"
"05946","へそ公園","へそこうえん","見る","秋田県","秋田市","河辺岩見字善知鳥坂135-1"
"05947","一つ森公園","ひとつもりこうえん","見る","秋田県","秋田市","下北手桜字蛭沢141-7"
"05948","岩見ダム公園","いわみだむこうえん","見る","秋田県","秋田市","河辺三内字財ノ神地内"
"05949","八橋総合運動公園","やばせそうごううんどうこうえん","見る","秋田県","秋田市","八橋"
"05950","高清水公園（歴史公園）","たかしみずこうえん（れきしこうえん）","見る","秋田県","秋田市","寺内大畑"
"05951","千秋公園（歴史公園）","せんしゅうこうえん（れきしこうえん）","見る","秋田県","秋田市","千秋公園1-1"
"05952","小泉潟公園","こいずみがたこうえん","見る","秋田県","秋田市","金足鳰崎字後谷地21"
"05953","大森山公園","おおもりやまこうえん","見る","秋田県","秋田市","浜田字大森山29-1"
"05954","秋田市大森山動物園","あきたしおおもりやまどうぶつえん","見る","秋田県","秋田市","浜田字潟端154"
"05955","秋田県立美術館","あきたけんりつびじゅつかん","見る","秋田県","秋田市","中通一丁目４-２"
"05956","秋田市立千秋美術館","あきたしりつせんしゅうびじゅつかん","見る","秋田県","秋田市","中通二丁目3-8"
"05957","秋田県児童会館みらいあ","あきたけんじどうかいかんみらいあ","見る","秋田県","秋田市","山王中島町1-2"
"05958","仁別森林博物館","にべつしんりんはくぶつかん","見る","秋田県","秋田市","仁別字務沢国有林22林班"
"05959","秋田大学国際資源学部附属　鉱業博物館","あきただいがくこくさいしげんがくぶふぞくこうぎょうはくぶつかん","見る","秋田県","秋田市","手形字大沢28番地の2"
"05960","農林漁業資料館","のうりんぎょぎょうしりょうかん","見る","秋田県","秋田市","河辺三内字尼沢59-2"
"05961","秋田県立博物館","あきたけんりつはくぶつかん","見る","秋田県","秋田市","金足鳰崎字後山52"
"05962","仙台藩殉難碑","せんだいはんじゅんなんのひ","見る","秋田県","秋田市","寺内神屋敷11-6"
"05963","菅江真澄の墓","すがえますみのはか","見る","秋田県","秋田市","寺内大小路137"
"05964","平田篤胤の墓","ひらたあつたねのはか","見る","秋田県","秋田市","手形大沢21-1"
"05965","旧奈良家住宅（秋田県立博物館分館）","きゅうならけじゅうたく（あきたけんりつはくぶつかんぶんかん）","見る","秋田県","秋田市","金足小泉字上前8"
"05966","日吉八幡神社の三重塔","ひえはちまんじんじゃのさんじゅうのとう","見る","秋田県","秋田市","八橋本町1丁目4-1"
"05967","里の家","さとのいえ","見る","秋田県","秋田市","雄和妙法字糠塚21"
"05968","嵯峨家住宅","さがけじゅうたく","見る","秋田県","秋田市","太平目長崎字上目長崎217"
"05969","赤れんが郷土館","あかれんがきょうどかん","見る","秋田県","秋田市","大町3-3-21"
"05970","藤倉水源地水道施設","ふじくらすいげんちすいどうしせつ","見る","秋田県","秋田市","山内字上台地内"
"05971","久保田城跡","くぼたじょうあと","見る","秋田県","秋田市","千秋公園1-1"
"05972","秋田城跡（高清水公園）","あきたじょうあと（たかしみずこうえん）","見る","秋田県","秋田市","寺内大畑4-1"
"05973","仁別渓谷","にべつけいこく","見る","秋田県","秋田市","仁別"
"05974","筑紫森","つくしもり","見る","秋田県","秋田市","河辺三内字柳台"
"05975","高尾山","たかおさん","見る","秋田県","秋田市","雄和女米木字高麓沢76-1"
"05976","みさわ桜まつり","みさわさくらまつり","イベント","青森県","三沢市","桜町１丁目５"
"05977","ホテルルートイン三沢","ほてるるーといんみさわ","泊まる","青森県","三沢市","幸町1丁目9-2"
"05978","三沢プリンセスホテル","みさわぷりんせすほてる","泊まる","青森県","三沢市","幸町1丁目3-26"
"05979","三沢シティホテル","みさわしてぃほてる","泊まる","青森県","三沢市","中央町2-1-1"
"05980","道の駅みさわ斗南藩記念観光村「くれ馬ぱ～く」","みちのえきみさわとなみはんきねんかんこうそん「くればぱーく」","遊ぶ","青森県","三沢市","谷地頭４丁目298-652"
"05981","先人記念館","せんじんきねんかん","見る","青森県","三沢市","谷地頭４丁目298-652"
"05982","三沢ビードルビーチ","みさわびーどるびーち","遊ぶ","青森県","三沢市","三川目地先"
"05983","三沢七夕まつり","みさわたなばたまつり","イベント","青森県","三沢市","中央町"
"05984","淋代海岸","さびしろかいがん","見る","青森県","三沢市","淋代"
"05985","仏沼干拓地のオオセッカ","ほとけぬまかんたくちのおおせっか","見る","青森県","三沢市","仏沼干拓地"
"05986","南部駒踊り","なんぶこまおどり","イベント","青森県","三沢市","浜三沢"
"05987","三沢パークホテル","みさわぱーくほてる","泊まる","青森県","三沢市","平畑1丁目1-46"
"05988","小川原湖湖水浴場","おがわらここすいよくじょう","遊ぶ","青森県","三沢市","大字三沢字淋代平"
"05989","三沢アイスアリーナ","みさわあいすありーな","遊ぶ","青森県","三沢市","南山3-116-5"
"05990","小川原湖畔キャンプ場","おがわらこはんきゃんぷじょう","遊ぶ","青森県","三沢市","大字三沢字淋代平"
"05991","くらしを守る森公園","くらしをまもるもりこうえん","見る","青森県","三沢市","大字三沢字浜通"
"05992","高良山もみじ狩り","こうらさんもみじがり","イベント","福岡県","久留米市","御井町1"
"05993","石橋文化センター春の花まつり・つばきまつり","いしばしぶんかせんたーはるのはなまつり・つばきまつり","イベント","福岡県","久留米市","野中町1015"
"05994","石橋文化センター春の花まつり・梅まつり","いしばしぶんかせんたーはるのはなまつり・うめまつり","イベント","福岡県","久留米市","野中町1015"
"05995","善導寺開山忌","ぜんどうじかいざんき","イベント","福岡県","久留米市","善道寺町飯田550"
"05996","城島酒蔵びらき","じょうじまさかぐらびらき","イベント","福岡県","久留米市","城島町楢津764"
"05997","いちじく狩り","いちじくがり","イベント","福岡県","久留米市","田主丸町"
"05998","久留米焼きとり日本一フェスタ","くるめやきとりにほんいちふぇすた","イベント","福岡県","久留米市","東町26"
"05999","篠山城趾鈴虫まつり","ささやまじょうしすずむしまつり","イベント","福岡県","久留米市","篠山町444"
"06000","水天宮","すいてんぐう","見る","福岡県","久留米市","瀬下町265-1"
"06001","つきほし歴史館","つきほしれきしかん","見る","福岡県","久留米市","白山町60"
"06002","坂本繁二郎生家","さかもとはんじろうせいか","見る","福岡県","久留米市","京町224-1"
"06003","城島エツ祭","じょうじまえつっさい","イベント","福岡県","久留米市","城島町六五郎橋下"
"06004","高山彦九郎先生仲縄忌","たかやまひこくろうせんせいちゅうじょうき","イベント","福岡県","久留米市","寺町56"
"06005","川渡祭（へこかきまつり）","かわたりさい（へこかきまつり）","イベント","福岡県","久留米市","御井町1"
"06006","水天宮春大祭","すいてんぐうはるたいさい","イベント","福岡県","久留米市","瀬下町265-1"
"06007","石橋文化センター春のバラフェア","いしばしぶんかせんたーはるのばらふぇあ","イベント","福岡県","久留米市","野中町1015"
"06008","エツ解禁と感謝祭","えつかいきんとかんしゃさい","イベント","福岡県","久留米市","城島町上青木314-1"
"06009","みづま黒松春まつり","みづまくろまつはるまつり","イベント","福岡県","久留米市","三潴町西牟田6557　"
"06010","久留米つつじマーチ","くるめつつじまーち","イベント","福岡県","久留米市","中央公園"
"06011","久留米つつじまつり","くるめつつじまつり","イベント","福岡県","久留米市","百年公園1"
"06012","くるめ緑化センター春の植木まつり","くるめりょっかせんたーはるのうえきまつり","イベント","福岡県","久留米市","善道寺町木塚302-1"
"06013","たのしまる春まつり","たのしまるはるまつり","イベント","福岡県","久留米市","田主丸町内各蔵元ほか"
"06014","けしけし祭","けしけしまつり","イベント","福岡県","久留米市","日吉町139"
"06015","石橋文化センター春の花まつり SAKURAまつり","いしばしぶんかせんたーはるのはなまつり さくらまつり","イベント","福岡県","久留米市","野中町1015"
"06016","将軍梅梅まつり","しょうぐんばいうめまつり","イベント","福岡県","久留米市","宮ノ陣5-12-1"
"06017","くるめ宝恵祭り","くるめほうえまつり","イベント","福岡県","久留米市","日吉町106"
"06018","藍・愛・で逢いフェスティバル","あい・あい・であいふぇすてぃばる","イベント","福岡県","久留米市","東合川町5-8-5"
"06019","成田山　節分祭","なりたさん　せつぶんさい","イベント","福岡県","久留米市","上津町1386-22"
"06020","日吉神社　節分祭","ひよしじんじゃ　せつぶんさい","イベント","福岡県","久留米市","日吉町106"
"06021","八丁島の御供納","はっちょうじまのごくおさめ","イベント","福岡県","久留米市","宮ノ陣町八丁島"
"06022","成田山納不動火祭り","なりたさんおさめふどうひまつり","イベント","福岡県","久留米市","上津町1386-22"
"06023","柳坂ハゼ祭り","やなぎさかはぜまつり","イベント","福岡県","久留米市","山本町豊田"
"06024","草野まちかど博物館","くさのまちかどはくぶつかん","イベント","福岡県","久留米市","草野町一帯"
"06025","石橋文化センター 秋のバラフェア","いしばしぶんかせんたーあきのばらふぇあ","イベント","福岡県","久留米市","野中町1015"
"06026","ふるさとくるめ農業まつり","ふるさとくるめのうぎょうまつり","イベント","福岡県","久留米市","百年公園1-1"
"06027","水の祭典久留米まつり","みずのさいてんくるめまつり","イベント","福岡県","久留米市","六ツ門町周辺"
"06028","大善寺玉垂宮の鬼夜","だいぜんじたまたれぐうのおによ","イベント","福岡県","久留米市","大善寺町宮本1463"
"06029","筑後川防災施設「くるめウス」","ちくごがわぼうさいしせつ「くるめうす」","見る","福岡県","久留米市","新合川1-1-3"
"06030","青木繁旧居","あおきしげるきゅうきょ","見る","福岡県","久留米市","荘島町431"
"06031","城島ふるさと夢まつり","じょうじまふるさとゆめまつり","イベント","福岡県","久留米市","城島町楢津"
"06032","城島和傘","じょうじまわがさ","買う","福岡県","久留米市","城島町下田187"
"06033","城島瓦","じょうじまがわら","買う","福岡県","久留米市","城島町"
"06034","三潴の黒松","みづまのくろまつ","見る","福岡県","久留米市","三潴町"
"06035","梅林寺外苑の梅","ばいりんじがいえんのうめ","見る","福岡県","久留米市","京町209"
"06036","コスモス街道","こすもすかいどう","見る","福岡県","久留米市","北野町"
"06037","筑後川花火大会","ちくごがわはなびたいかい","イベント","福岡県","久留米市","瀬下町・篠山町"
"06038","田主丸花火大会","たぬしまるはなびたいかい","イベント","福岡県","久留米市","田主丸町菅原　片の瀬公園筑後川河川敷　"
"06039","柳坂曽根のハゼ並木","やなぎさかそねのはぜなみき","見る","福岡県","久留米市","山本町豊田2287"
"06040","水天宮夏大祭","すいてんぐうなつたいさい","イベント","福岡県","久留米市","瀬下町265-1"
"06041","ふるさとみづま祭","ふるさとみづままつり","イベント","福岡県","久留米市","三潴町玉満1978"
"06042","千光寺の紫陽花","せんこうじのあじさい","見る","福岡県","久留米市","山本町豊田2287"
"06043","北野天満宮の大樟","きたのてんまんぐうのおおくす","見る","福岡県","久留米市","北野町中3267"
"06044","来て見てん山苞の道","きてみてんやまづとのみち","イベント","福岡県","久留米市","田主丸町"
"06045","田主丸耳納の市","たぬしまるみのうのいち","イベント","福岡県","久留米市","田主丸町益生田1125　福岡県緑化センター"
"06046","久留米森林つつじ公園","くるめしんりんつつじこうえん","見る","福岡県","久留米市","御井町299-354"
"06047","久留米百年公園","くるめひゃくねんこうえん","見る","福岡県","久留米市","百年公園2432-1"
"06048","ぶどう狩り","ぶどうがり","遊ぶ","福岡県","久留米市","田主丸町"
"06049","地場産くるめ","じばさんくるめ","遊ぶ","福岡県","久留米市","東合川5-8-5"
"06050","久留米市世界つつじセンター","くるめしせかいつつじせんたー","見る","福岡県","久留米市","山本町耳納1875-1"
"06051","久留米市鳥類センター","くるめしちょうるいせんたー","見る","福岡県","久留米市","東櫛原町中央公園内"
"06052","くるめ緑花センター","くるめりょっかせんたー","見る","福岡県","久留米市","善導寺町木塚302-1"
"06053","石橋美術館","いしばしびじゅつかん","見る","福岡県","久留米市","野中町1015"
"06054","有馬記念館","ありまきねんかん","見る","福岡県","久留米市","篠山町444番地"
"06055","花火動乱蜂","はなびどうらんばち","イベント","福岡県","久留米市","山川町本村区王子若宮八幡宮　王子池周辺"
"06056","草野歴史資料館","くさのれきししりょうかん","見る","福岡県","久留米市","草野町草野411-1"
"06057","山辺道文化館","やまべのみちぶんかかん","見る","福岡県","久留米市","草野町草野487-1"
"06058","平原公園","ひらばるこうえん","見る","福岡県","久留米市","田主丸町森部1312"
"06059","久留米城跡（篠山城）","くるめじょうし（ささやまじょう）","見る","福岡県","久留米市","篠山町444"
"06060","高良山神籠石","こうらさんこうごいし","見る","福岡県","久留米市","御井町1"
"06061","御塚・権現塚古墳","おんづか・ごんげんづかこふん","見る","福岡県","久留米市","大善寺町宮本"
"06062","下馬場古墳","しもばばこふん","見る","福岡県","久留米市","草野町吉木2263ほか"
"06063","寺町","てらまち","見る","福岡県","久留米市","寺町"
"06064","草野の町並み","くさののまちなみ","見る","福岡県","久留米市","草野町"
"06065","石橋文化センター","いしばしぶんかせんたー","見る","福岡県","久留米市","野中町1015"
"06066","高良大社","こうらたいしゃ","見る","福岡県","久留米市","御井町1"
"06067","成田山　久留米分院","なりたさん　くるめぶんいん","見る","福岡県","久留米市","上津町1386-22"
"06068","須佐能袁神社","すさのおじんじゃ","見る","福岡県","久留米市","草野町草野443-2"
"06069","善導寺","ぜんどうじ","見る","福岡県","久留米市","善導寺町飯田550"
"06070","月読神社","つくよみじんじゃ","見る","福岡県","久留米市","田主丸町田主丸552-2"
"06071","千光寺","せんこうじ","見る","福岡県","久留米市","山本町豊田2287"
"06072","石垣山観音寺","いしがきやまかんのんじ","見る","福岡県","久留米市","田主丸町石垣271-8"
"06073","北野天満宮","きたのてんまんぐう","見る","福岡県","久留米市","北野町中3267"
"06074","若宮八幡宮","わかみやはちまんぐう","見る","福岡県","久留米市","草野町吉木2611"
"06075","遍照院","へんじょういん","見る","福岡県","久留米市","寺町56"
"06076","梅林寺","ばいりんじ","見る","福岡県","久留米市","京町209"
"06077","大善寺玉垂宮","だいぜんじたまたれぐう","見る","福岡県","久留米市","大善寺町宮本1463-1"
"06078","永勝寺","えいしょうじ","見る","福岡県","久留米市","山本町豊田2155"
"06079","耳納連山","みのうれんざん","見る","福岡県","久留米市","市内東部"
"06080","レンタサイクル","れんたさいくる","乗り物","福岡県","久留米市","市内各所"
"06081","サイクルファミリーパーク","さいくるふぁみりーぱーく","遊ぶ","福岡県","久留米市","御井町2028"
"06082","ブルーベリー狩り","ぶるーべりーがり","遊ぶ","福岡県","久留米市","市内東部"
"06083","発心公園","ほっしんこうえん","見る","福岡県","久留米市","草野町草野664-1"
"06084","コスモスフェスティバル","こすもすふぇすてぃばる","イベント","福岡県","久留米市","北野町高良　コスモスパーク北野"
"06085","山苞の道","やまづとのみち","その他","福岡県","久留米市","田主丸町"
"06086","柿狩り","かきがり","遊ぶ","福岡県","久留米市","田主丸町"
"06087","梨狩り","なしがり","遊ぶ","福岡県","久留米市","藤山町557-1"
"06088","いちご狩り","いちごがり","遊ぶ","福岡県","久留米市","市内東部"
"06089","安国寺・甕棺墓群","あんこくじ・かめかんぼぐん","見る","福岡県","久留米市","山川神代1-5-21"
"06090","道の駅くるめ","みちのえきくるめ","見る","福岡県","久留米市","善導寺町木塚221-33"
"06091","久留米つばき園","くるめつばきえん","見る","福岡県","久留米市","草野町草野546-1"
"06092","久留米市世界のつばき館","くるめしせかいのつばきかん","見る","福岡県","久留米市","草野町矢作490-2"
"06093","久留米市天文台","くるめしてんもんだい","遊ぶ","福岡県","久留米市","城島町浜293"
"06094","からくり太鼓時計","からくりだいこどけい","見る","福岡県","久留米市","城南町2-21"
"06095","久留米市役所","くるめしやくしょ","見る","福岡県","久留米市","城南町15-3"
"06096","岡三沢神楽","おかみさわかぐら","イベント","青森県","三沢市","岡三沢1丁目1-111"
"06097","アネックスプリンセスホテル","あねっくすぷりんせすほてる","泊まる","青森県","三沢市","幸町1丁目6-48"
"06098","NORTH GATE INN ABIRA","のーすげーといん　あびら","泊まる","北海道","勇払郡安平町","遠浅56-1"
"06099","ぬくもりの湯","ぬくもりのゆ","遊ぶ","北海道","勇払郡安平町","追分中央1番地40"
"06100","ときわ公園","ときわこうえん","見る","北海道","勇払郡安平町","早来北進102番地5"
"06101","ときわキャンプ場","ときわきゃんぷじょう","遊ぶ","北海道","勇払郡安平町","早来北進98番地45（ときわ公園内）"
"06102","鉄道資料館","てつどうしりょうかん","見る","北海道","勇払郡安平町","追分白樺2丁目14番地"
"06103","鶴の湯温泉","つるのゆおんせん","遊ぶ","北海道","勇払郡安平町","早来北町5番地"
"06104","すずらん太鼓","すずらんだいこ","イベント","北海道","勇払郡安平町","早来瑞穂"
"06105","社台スタリオンステーション","しゃだいすたりおんすてーしょん","遊ぶ","北海道","勇払郡安平町","早来源武"
"06106","鹿公園キャンプ場","しかこうえんきゃんぷじょう","遊ぶ","北海道","勇払郡安平町","白樺２丁目１番地"
"06107","鹿公園","しかこうえん","見る","北海道","勇払郡安平町","追分白樺２丁目１番地"
"06108","追分ホテルわたなべ","おいわけほてるわたなべ","泊まる","北海道","勇払郡安平町","追分本町３丁目１６番地"
"06109","追分いぶき太鼓","おいわけいぶきだいこ","イベント","北海道","勇払郡安平町","追分白樺"
"06110","岩手屋旅館","いわてやりょかん","泊まる","北海道","勇払郡安平町","追分本町4-30"
"06111","安平町スポーツセンター","あびらちょうすぽーつせんたー","遊ぶ","北海道","勇払郡安平町","早来北進"
"06112","赤いひまわり","あかいひまわり","見る","北海道","勇払郡安平町","鹿公園"
"06113","湯之島館","ゆのしまかん","泊まる","岐阜県","下呂市","湯之島645"
"06114","小川屋","おがわや","泊まる","岐阜県","下呂市","湯之島570"
"06115","白樺ホテル","-","泊まる","岐阜県","下呂市","森1089-1"
"06116","下呂観光ホテル","-","泊まる","岐阜県","下呂市","幸田1113"
"06117","和島オートキャンプ場","わしまおーときゃんぷじょう","遊ぶ","新潟県","長岡市","両高1番地"
"06118","山古志アルパカ牧場","やまこしあるぱかぼくじょう","遊ぶ","新潟県","長岡市","山古志竹沢集落（油夫）、種苧原集落"
"06119","野積海水浴場","のづみかいすいよくじょう","遊ぶ","新潟県","長岡市","寺泊野積"
"06120","長岡東山ふるさと体験農園【いちご狩り】","ながおかひがしやまふるさとたいけんのうえん【いちごがり】","遊ぶ","新潟県","長岡市","鉢伏町字十二田285"
"06121","川口運動公園コテージ村","かわぐちうんどうこうえんこてーじむら","遊ぶ","新潟県","長岡市","川口中山2456"
"06122","巫女爺","みこじ","イベント","新潟県","長岡市","小国町太郎丸（新浮海神社境内）"
"06123","与板城山山開き","よいたじょうやまびらき","イベント","新潟県","長岡市","与板城山"
"06124","良寛さま朗読ライブ・竹灯籠おもてなしイベント","りょうかんさまろうどくらいぶ・たけとうろうおもてなしいべんと","イベント","新潟県","長岡市","島崎4753"
"06125","雪割草まつり","ゆきわりそうまつり","イベント","新潟県","長岡市","宮本東方町字三ツ又1950-1"
"06126","もちひとまつり・大花火大会","もちひとまつり・おおはなびたいかい","イベント","新潟県","長岡市","小国町"
"06127","三島まつり","みしままつり","イベント","新潟県","長岡市","三島中条1434番地"
"06128","ふるさとわしままつり花火大会","ふるさとわしままつりはなびたいかい","イベント","新潟県","長岡市","小島谷"
"06129","長岡雪しか祭り","ながおかゆきしかまつり","イベント","新潟県","長岡市","千秋3-315-11"
"06130","ながおか農業ふれあいまつり","ながおかのうぎょうふれあいまつり","イベント","新潟県","長岡市","栖吉町3670番地"
"06131","長岡市秋まつり","ながおかしあきまつり","イベント","新潟県","長岡市","大手通1丁目4番地10"
"06132","中之島夏まつり","なかのしまなつまつり","イベント","新潟県","長岡市","中之島支所周辺"
"06133","どんどん焼","どんどんやき","イベント","新潟県","長岡市","小国町森光内水田"
"06134","栃堀巣守神社春季大祭","とちぼりすもりじんじゃしゅんきたいさい","イベント","新潟県","長岡市","栃堀2768"
"06135","とちお遊雪まつり","とちおゆうせつまつり","イベント","新潟県","長岡市","栃尾宮沢1764"
"06136","とちお祭大花火大会","とちおまつりおおはなびたいかい","イベント","新潟県","長岡市","栃尾原町"
"06137","とうきび観音まつり","とうきびかんのんまつり","イベント","新潟県","長岡市","谷内2-7-13"
"06138","栃尾てまりまつり","とちおてまりまつり","イベント","新潟県","長岡市","谷内2-7-7"
"06139","寺泊港まつり海上大花火大会","てらどまりみなとまつりかいじょうだいはなびたいかい","イベント","新潟県","長岡市","寺泊上田町地内"
"06140","太郎丸集落春祭り","たろうまるしゅうらくはるまつり","イベント","新潟県","長岡市","小国町太郎丸"
"06141","クリスマスローズフェスタ","くりすますろーずふぇすた","イベント","新潟県","長岡市","宮本東方町"
"06142","サイノカミ","さいのかみ","イベント","新潟県","長岡市","関原町1丁目字権現堂2247-2"
"06143","雪国植物園","ゆきぐにしよくぶつえん","見る","新潟県","長岡市","宮本町3"
"06144","雪国植物園【ユキツバキ】","ゆきぐにしよくぶつえん","見る","新潟県","長岡市","宮本町3"
"06145","与板河川緑地公園【桜の名所】","よいたかせんりょくちこうえん","見る","新潟県","長岡市","与板町与板"
"06146","雪国植物園【カタクリ】","ゆきぐにしよくぶつえん","見る","新潟県","長岡市","宮本町3"
"06147","雪国植物園【雪割草】","ゆきぐにしよくぶつえん","見る","新潟県","長岡市","宮本町3"
"06148","悠久山公園【桜の名所】","ゆうきゅうざんこうえん","見る","新潟県","長岡市","悠久町／悠久山公園"
"06149","もみじ園【紅葉の名所】","もみじえん（こうようのめいしょ）","見る","新潟県","長岡市","朝日600番地"
"06150","良寛の里美術館","りようかんのさとびじゆつかん","見る","新潟県","長岡市","島崎3938"
"06151","長岡震災アーカイブセンター きおくみらい","ながおかしんさいあーかいぶせんたー きおくみらい","見る","新潟県","長岡市","大手通2-6 フェニックス大手イースト2階"
"06152","菊盛記念美術館","きくもりきねんびじゅつかん","見る","新潟県","長岡市","島崎3938"
"06153","ブルーチップファーム(いちご狩り)","ぶるーちっぷふぁーむ","食べる","愛知県","知多市","佐布里台2丁目21"
"06154","古今伝授の里フィールドミュージアム","こきんでんじゅのさとふぃーるどみゅーじあむ","遊ぶ","岐阜県","郡上市","大和町牧912-1"
"06155","郡上八幡博覧館","ぐじょうはちまんはくらんかん","見る","岐阜県","郡上市","八幡町殿町50"
"06156","知多市歴史民俗博物館","ちたしれきしみんぞくはくぶつかん","見る","愛知県","知多市","緑町12-2"
"06157","石徹白ふるさと館","いとしろふるさとかん","見る","岐阜県","郡上市","白鳥町石徹白"
"06158","知多電力館","ちたでんりょくかん","見る","愛知県","知多市","北浜町23"
"06159","中条日枝神社春秋祭禮御神輿神事","ちゅうじょうひえじんじゃしゅんじゅうさいれいおみこししんじ","イベント","新潟県","長岡市","中之島中条"
"06160","寺泊中央海水浴場","ちゆうおうかいすいよくじょう","遊ぶ","新潟県","長岡市","寺泊地域"
